system:index,dNBR,severity,.geo
1236,0.19854961335659027,0,"{""type"":""Point"",""coordinates"":[150.3598650454352,-33.565372288334785]}"
1237,0.06365221738815308,0,"{""type"":""Point"",""coordinates"":[150.2243898220103,-33.76607560145115]}"
1238,0.012319937348365784,0,"{""type"":""Point"",""coordinates"":[150.49599399009983,-33.65433295807099]}"
1239,0.01114705204963684,0,"{""type"":""Point"",""coordinates"":[150.50101478579714,-33.81629037577744]}"
1240,0.009851992130279541,0,"{""type"":""Point"",""coordinates"":[150.34760723075627,-33.72970730273105]}"
1241,-0.04813802242279053,0,"{""type"":""Point"",""coordinates"":[150.36822791938593,-33.798691567610796]}"
1242,0.011641144752502441,0,"{""type"":""Point"",""coordinates"":[150.56486554615933,-33.76551965266468]}"
1243,0.3072507679462433,1,"{""type"":""Point"",""coordinates"":[150.35726140411637,-33.578976944909954]}"
1244,0.10822667181491852,0,"{""type"":""Point"",""coordinates"":[150.31137391086835,-33.5091548506569]}"
1245,0.24332976341247559,0,"{""type"":""Point"",""coordinates"":[150.43823479282418,-33.86509580999038]}"
1246,0.1269860714673996,0,"{""type"":""Point"",""coordinates"":[150.43274717457462,-33.49575249726808]}"
1247,0.00752393901348114,0,"{""type"":""Point"",""coordinates"":[150.34183530566332,-33.70544840705181]}"
1248,0.01669478416442871,0,"{""type"":""Point"",""coordinates"":[150.54063778286968,-33.76721365592309]}"
1249,0.058821648359298706,0,"{""type"":""Point"",""coordinates"":[150.50978720917055,-33.66690768736702]}"
1250,0.026446431875228882,0,"{""type"":""Point"",""coordinates"":[150.28758987042914,-33.76935617957041]}"
1251,-0.00654447078704834,0,"{""type"":""Point"",""coordinates"":[150.62776108316544,-33.72355289557115]}"
1252,0.20763367414474487,0,"{""type"":""Point"",""coordinates"":[150.33466282496872,-33.534455740729555]}"
1253,0.012364983558654785,0,"{""type"":""Point"",""coordinates"":[150.3624204619701,-33.78853581520171]}"
1254,0.002784356474876404,0,"{""type"":""Point"",""coordinates"":[150.32292882284003,-33.709106205316665]}"
1255,-0.007288932800292969,0,"{""type"":""Point"",""coordinates"":[150.55079187648164,-33.84830408233753]}"
1256,0.02932921051979065,0,"{""type"":""Point"",""coordinates"":[150.56977220852627,-33.825644435521276]}"
1257,0.014619022607803345,0,"{""type"":""Point"",""coordinates"":[150.54347043389043,-33.67255609475919]}"
1258,0.06243866682052612,0,"{""type"":""Point"",""coordinates"":[150.5712199085349,-33.765400770240824]}"
1259,0.07434393465518951,0,"{""type"":""Point"",""coordinates"":[150.25129484597127,-33.76529333512438]}"
1260,0.06265352666378021,0,"{""type"":""Point"",""coordinates"":[150.5181423096032,-33.76301571780355]}"
1261,-0.03477318584918976,0,"{""type"":""Point"",""coordinates"":[150.35800244807137,-33.809664414926715]}"
1262,0.220842182636261,0,"{""type"":""Point"",""coordinates"":[150.4523255771768,-33.50514624218914]}"
1263,-0.05133386701345444,0,"{""type"":""Point"",""coordinates"":[150.59877470529008,-33.72343183448896]}"
1264,0.1602647304534912,0,"{""type"":""Point"",""coordinates"":[150.34263535344394,-33.53158568290524]}"
1265,-0.03771038353443146,0,"{""type"":""Point"",""coordinates"":[150.35968537598953,-33.795146109362854]}"
1266,0.07734106481075287,0,"{""type"":""Point"",""coordinates"":[150.41020647758066,-33.56415138636022]}"
1267,0.01105322502553463,0,"{""type"":""Point"",""coordinates"":[150.27798403274696,-33.75215055153898]}"
1268,0.006508544087409973,0,"{""type"":""Point"",""coordinates"":[150.52612482828835,-33.80601527561139]}"
1269,0.15878009796142578,0,"{""type"":""Point"",""coordinates"":[150.34738581389408,-33.667327087991694]}"
1270,0.008092612028121948,0,"{""type"":""Point"",""coordinates"":[150.2187924810015,-33.72028710008508]}"
1271,0.2054583728313446,0,"{""type"":""Point"",""coordinates"":[150.4231681049135,-33.81708832605046]}"
1272,0.060490041971206665,0,"{""type"":""Point"",""coordinates"":[150.54837020073805,-33.59674568219728]}"
1273,0.01618136465549469,0,"{""type"":""Point"",""coordinates"":[150.48228711201816,-33.75106971320237]}"
1274,-0.00948423147201538,0,"{""type"":""Point"",""coordinates"":[150.47867886906002,-33.835988217481024]}"
1275,0.03215889632701874,0,"{""type"":""Point"",""coordinates"":[150.39468038866244,-33.67878724070177]}"
1276,0.012002557516098022,0,"{""type"":""Point"",""coordinates"":[150.54077614311518,-33.72946716059159]}"
1277,0.19978001713752747,0,"{""type"":""Point"",""coordinates"":[150.31699828208968,-33.56610345439609]}"
1278,0.09074878692626953,0,"{""type"":""Point"",""coordinates"":[150.1904317907201,-33.80376816393691]}"
1279,-0.008318722248077393,0,"{""type"":""Point"",""coordinates"":[150.3727820606511,-33.61438237734451]}"
1280,0.2763013541698456,1,"{""type"":""Point"",""coordinates"":[150.4260567583554,-33.80264991154271]}"
1281,0.023114532232284546,0,"{""type"":""Point"",""coordinates"":[150.4838385539739,-33.760526826156116]}"
1282,0.040972232818603516,0,"{""type"":""Point"",""coordinates"":[150.24435459504207,-33.581034264457344]}"
1283,0.18358182907104492,0,"{""type"":""Point"",""coordinates"":[150.40604585567743,-33.64383999856418]}"
1284,-0.057151421904563904,0,"{""type"":""Point"",""coordinates"":[150.28374047137603,-33.63232371313418]}"
1285,0.2534325420856476,0,"{""type"":""Point"",""coordinates"":[150.23454678712235,-33.822370764809655]}"
1286,0.00478556752204895,0,"{""type"":""Point"",""coordinates"":[150.62156222946913,-33.722113249053905]}"
1287,0.11447866261005402,0,"{""type"":""Point"",""coordinates"":[150.4778473058905,-33.469806002317824]}"
1288,0.12377632409334183,0,"{""type"":""Point"",""coordinates"":[150.32915416294762,-33.66564760385272]}"
1289,0.04961998760700226,0,"{""type"":""Point"",""coordinates"":[150.35457367089938,-33.73686466073354]}"
1290,-0.005323499441146851,0,"{""type"":""Point"",""coordinates"":[150.4554638529786,-33.69049353333813]}"
1291,0.0488872230052948,0,"{""type"":""Point"",""coordinates"":[150.23194232112377,-33.785304243083054]}"
1292,0.36696815490722656,1,"{""type"":""Point"",""coordinates"":[150.4656907546172,-33.591285483871516]}"
1293,0.07096128165721893,0,"{""type"":""Point"",""coordinates"":[150.53537709343553,-33.79859726330767]}"
1294,0.006998330354690552,0,"{""type"":""Point"",""coordinates"":[150.5343345333724,-33.66023296998369]}"
1295,0.057532425969839096,0,"{""type"":""Point"",""coordinates"":[150.56845070179216,-33.83738752648834]}"
1296,0.03267727792263031,0,"{""type"":""Point"",""coordinates"":[150.62041506068863,-33.78993641130133]}"
1297,0.02640146017074585,0,"{""type"":""Point"",""coordinates"":[150.40679538978867,-33.60238673268312]}"
1298,0.04322582483291626,0,"{""type"":""Point"",""coordinates"":[150.22282282362963,-33.77033404887335]}"
1299,0.06247996166348457,0,"{""type"":""Point"",""coordinates"":[150.44884624774116,-33.59537995727621]}"
1300,0.013189136981964111,0,"{""type"":""Point"",""coordinates"":[150.37078336600624,-33.67176721951318]}"
1301,0.006654411554336548,0,"{""type"":""Point"",""coordinates"":[150.512288942071,-33.67636421360312]}"
1302,0.01982972025871277,0,"{""type"":""Point"",""coordinates"":[150.5441978932269,-33.75547375843719]}"
1303,0.09903033822774887,0,"{""type"":""Point"",""coordinates"":[150.40301360874489,-33.56694495699337]}"
1304,0.004993006587028503,0,"{""type"":""Point"",""coordinates"":[150.55074987504386,-33.63584647180391]}"
1305,-0.007905825972557068,0,"{""type"":""Point"",""coordinates"":[150.30308050475455,-33.63407790188653]}"
1306,0.04414370656013489,0,"{""type"":""Point"",""coordinates"":[150.34258570519216,-33.82507070446236]}"
1307,0.02749277651309967,0,"{""type"":""Point"",""coordinates"":[150.5185861933504,-33.59498387485104]}"
1308,0.0334053635597229,0,"{""type"":""Point"",""coordinates"":[150.3124051067969,-33.65088639097525]}"
1309,0.007104070857167244,0,"{""type"":""Point"",""coordinates"":[150.26745506815323,-33.80394071119041]}"
1310,0.05932360887527466,0,"{""type"":""Point"",""coordinates"":[150.64305166962012,-33.669799033167735]}"
1311,0.03519265353679657,0,"{""type"":""Point"",""coordinates"":[150.4019917000467,-33.66153718403278]}"
1312,0.19035547971725464,0,"{""type"":""Point"",""coordinates"":[150.44592915709083,-33.860533728665125]}"
1313,0.028309494256973267,0,"{""type"":""Point"",""coordinates"":[150.19927926095886,-33.78901362882784]}"
1314,0.25719743967056274,0,"{""type"":""Point"",""coordinates"":[150.31840805876308,-33.61183334028016]}"
1315,0.09394453465938568,0,"{""type"":""Point"",""coordinates"":[150.34768534556184,-33.63425677484966]}"
1316,0.24862375855445862,0,"{""type"":""Point"",""coordinates"":[150.3740607129978,-33.57737383029332]}"
1317,-0.007359504699707031,0,"{""type"":""Point"",""coordinates"":[150.46745551997373,-33.844285733853546]}"
1318,0.24901652336120605,0,"{""type"":""Point"",""coordinates"":[150.51228518974858,-33.590574746124496]}"
1319,0.05106291174888611,0,"{""type"":""Point"",""coordinates"":[150.42846455185054,-33.66458343567881]}"
1320,0.011528506875038147,0,"{""type"":""Point"",""coordinates"":[150.38402826995573,-33.72467677721715]}"
1321,0.021597787737846375,0,"{""type"":""Point"",""coordinates"":[150.36620554939898,-33.70367338514706]}"
1322,0.030527979135513306,0,"{""type"":""Point"",""coordinates"":[150.3315015731006,-33.69099331388192]}"
1323,0.025015458464622498,0,"{""type"":""Point"",""coordinates"":[150.5243156671003,-33.75394689400466]}"
1324,0.043925389647483826,0,"{""type"":""Point"",""coordinates"":[150.4802392607296,-33.628776371040175]}"
1325,0.07624995708465576,0,"{""type"":""Point"",""coordinates"":[150.22833608890244,-33.56834859975461]}"
1326,0.01730804145336151,0,"{""type"":""Point"",""coordinates"":[150.4867875141132,-33.67415586069555]}"
1327,0.0209246426820755,0,"{""type"":""Point"",""coordinates"":[150.45876887512128,-33.73882157715099]}"
1328,0.22976553440093994,0,"{""type"":""Point"",""coordinates"":[150.46347924245416,-33.78593960347653]}"
1329,0.18353670835494995,0,"{""type"":""Point"",""coordinates"":[150.4270259962238,-33.81418998678271]}"
1330,0.2845499813556671,1,"{""type"":""Point"",""coordinates"":[150.28587928902172,-33.78556789859856]}"
1331,-0.0016853511333465576,0,"{""type"":""Point"",""coordinates"":[150.27638384092515,-33.72413964207691]}"
1332,0.01168292760848999,0,"{""type"":""Point"",""coordinates"":[150.57932422292293,-33.625989728666084]}"
1333,0.06090914085507393,0,"{""type"":""Point"",""coordinates"":[150.5475000418831,-33.36619629666929]}"
1334,0.2685529589653015,0,"{""type"":""Point"",""coordinates"":[150.42793290753832,-33.53240355894052]}"
1335,0.10435179620981216,0,"{""type"":""Point"",""coordinates"":[150.24152507770637,-33.76809556951425]}"
1336,0.25557494163513184,0,"{""type"":""Point"",""coordinates"":[150.30535905946246,-33.515609776372855]}"
1337,0.04528726637363434,0,"{""type"":""Point"",""coordinates"":[150.44270429001824,-33.78791914390758]}"
1338,0.13271990418434143,0,"{""type"":""Point"",""coordinates"":[150.28167299979663,-33.5726285458053]}"
1339,0.2512579560279846,0,"{""type"":""Point"",""coordinates"":[150.43699616654072,-33.863208258796554]}"
1340,0.10584771633148193,0,"{""type"":""Point"",""coordinates"":[150.30273632560716,-33.6281933403215]}"
1341,0.03380534052848816,0,"{""type"":""Point"",""coordinates"":[150.423929233856,-33.82460963590608]}"
1342,0.017424076795578003,0,"{""type"":""Point"",""coordinates"":[150.26843628364432,-33.72007442488958]}"
1343,0.02819634974002838,0,"{""type"":""Point"",""coordinates"":[150.39838122406331,-33.736107480242]}"
1344,-9.023696184158325E-4,0,"{""type"":""Point"",""coordinates"":[150.3165346845829,-33.69330245117998]}"
1345,0.31816914677619934,1,"{""type"":""Point"",""coordinates"":[150.42338858647213,-33.53557694263809]}"
1346,-5.8323144912719727E-5,0,"{""type"":""Point"",""coordinates"":[150.60209873914752,-33.653652744780516]}"
1347,-0.0010069012641906738,0,"{""type"":""Point"",""coordinates"":[150.54049519870054,-33.710304985609575]}"
1348,0.24174544215202332,0,"{""type"":""Point"",""coordinates"":[150.37298837592428,-33.598360951663004]}"
1349,0.1153147891163826,0,"{""type"":""Point"",""coordinates"":[150.28955321733704,-33.616285790887126]}"
1350,0.13668185472488403,0,"{""type"":""Point"",""coordinates"":[150.3517449745629,-33.57940738047149]}"
1351,0.030509844422340393,0,"{""type"":""Point"",""coordinates"":[150.52710472021818,-33.664636824670325]}"
1352,0.2634408473968506,0,"{""type"":""Point"",""coordinates"":[150.4247546891022,-33.81529969740719]}"
1353,0.016961440443992615,0,"{""type"":""Point"",""coordinates"":[150.56031323930765,-33.716230410547624]}"
1354,0.037975117564201355,0,"{""type"":""Point"",""coordinates"":[150.45221192838613,-33.80873913085529]}"
1355,0.03377741575241089,0,"{""type"":""Point"",""coordinates"":[150.2504074462167,-33.68496392353706]}"
1356,0.04793086647987366,0,"{""type"":""Point"",""coordinates"":[150.32810766060823,-33.73511202577176]}"
1357,0.09961877763271332,0,"{""type"":""Point"",""coordinates"":[150.30199387275772,-33.60389062484478]}"
1358,-0.07616930454969406,0,"{""type"":""Point"",""coordinates"":[150.65710278844347,-33.71465574491432]}"
1359,0.2588748335838318,0,"{""type"":""Point"",""coordinates"":[150.44460334094643,-33.6266539423296]}"
1360,0.005158543586730957,0,"{""type"":""Point"",""coordinates"":[150.60576318007196,-33.71845158559823]}"
1361,-0.004605680704116821,0,"{""type"":""Point"",""coordinates"":[150.50214421560514,-33.789434371474094]}"
1362,0.16181814670562744,0,"{""type"":""Point"",""coordinates"":[150.3652863786957,-33.521400023644375]}"
1363,-0.04242461919784546,0,"{""type"":""Point"",""coordinates"":[150.26178677834295,-33.685261587747895]}"
1364,0.21494394540786743,0,"{""type"":""Point"",""coordinates"":[150.28786324732505,-33.58980016047656]}"
1365,-0.00841096043586731,0,"{""type"":""Point"",""coordinates"":[150.6275645044293,-33.78122043089897]}"
1366,0.27768194675445557,1,"{""type"":""Point"",""coordinates"":[150.40799941483604,-33.52483557942496]}"
1367,0.014381647109985352,0,"{""type"":""Point"",""coordinates"":[150.59666798562958,-33.72941033921972]}"
1368,0.05521681159734726,0,"{""type"":""Point"",""coordinates"":[150.27923492002404,-33.545962273983605]}"
1369,0.2049383819103241,0,"{""type"":""Point"",""coordinates"":[150.2908363930733,-33.75963102976315]}"
1370,0.2678130269050598,0,"{""type"":""Point"",""coordinates"":[150.51648879193786,-33.38440368584653]}"
1371,-0.02596190571784973,0,"{""type"":""Point"",""coordinates"":[150.58232560682472,-33.64576819173281]}"
1372,0.0147666335105896,0,"{""type"":""Point"",""coordinates"":[150.55894645006248,-33.77702916793048]}"
1373,-2.952665090560913E-4,0,"{""type"":""Point"",""coordinates"":[150.61874772938785,-33.738304469039655]}"
1374,0.17254512012004852,0,"{""type"":""Point"",""coordinates"":[150.3742257873517,-33.646236246254176]}"
1375,0.30504080653190613,1,"{""type"":""Point"",""coordinates"":[150.4136140563936,-33.62147363389331]}"
1376,0.2685474753379822,0,"{""type"":""Point"",""coordinates"":[150.26485791682873,-33.78143980913594]}"
1377,0.22331126034259796,0,"{""type"":""Point"",""coordinates"":[150.4234070335425,-33.77309679180661]}"
1378,0.27099472284317017,1,"{""type"":""Point"",""coordinates"":[150.4159420344247,-33.79128248134983]}"
1379,0.02346321940422058,0,"{""type"":""Point"",""coordinates"":[150.4956329802588,-33.82554254936838]}"
1380,0.023744940757751465,0,"{""type"":""Point"",""coordinates"":[150.42813769169493,-33.728124444330206]}"
1381,-0.002071201801300049,0,"{""type"":""Point"",""coordinates"":[150.62117763387823,-33.73470854327869]}"
1382,0.2946884036064148,1,"{""type"":""Point"",""coordinates"":[150.42349118695182,-33.533467824885626]}"
1383,0.1282552033662796,0,"{""type"":""Point"",""coordinates"":[150.33011139761837,-33.63129154240642]}"
1384,0.0034409761428833008,0,"{""type"":""Point"",""coordinates"":[150.29665968300114,-33.6448219996551]}"
1385,0.028893545269966125,0,"{""type"":""Point"",""coordinates"":[150.4115556442166,-33.571828911246165]}"
1386,-7.397681474685669E-4,0,"{""type"":""Point"",""coordinates"":[150.52953721610473,-33.61029907494039]}"
1387,0.1192537173628807,0,"{""type"":""Point"",""coordinates"":[150.1847163310165,-33.866461677018094]}"
1388,7.602423429489136E-4,0,"{""type"":""Point"",""coordinates"":[150.2464870284738,-33.6005746992186]}"
1389,0.007601231336593628,0,"{""type"":""Point"",""coordinates"":[150.2761120434561,-33.71179512924136]}"
1390,0.16358330845832825,0,"{""type"":""Point"",""coordinates"":[150.47095240062748,-33.62336537423205]}"
1391,0.05429281294345856,0,"{""type"":""Point"",""coordinates"":[150.455462540427,-33.732403468466885]}"
1392,0.048316314816474915,0,"{""type"":""Point"",""coordinates"":[150.25082855217312,-33.66174392477515]}"
1393,0.2890505790710449,1,"{""type"":""Point"",""coordinates"":[150.45068919738782,-33.81278398255968]}"
1394,0.1215880960226059,0,"{""type"":""Point"",""coordinates"":[150.26688786166696,-33.78471398426955]}"
1395,-0.07935193926095963,0,"{""type"":""Point"",""coordinates"":[150.61931120371287,-33.71085648739525]}"
1396,0.009010523557662964,0,"{""type"":""Point"",""coordinates"":[150.57949901831128,-33.83715268669091]}"
